epoch,train_loss,val_loss,train_auc,val_auc,train_f1,val_f1,train_recall,val_recall,train_threshold,val_threshold,lr
1,1.115408803135288,1.1160904357307835,0.5563835072031793,0.7134387351778656,0.3561643835616438,0.3235294117647059,0.8863636363636364,1.0,0.47,0.1,0.0008
2,1.059573803966791,1.1157101706454629,0.7337307501241929,0.6640316205533597,0.4666666666666667,0.3235294117647059,0.6363636363636364,1.0,0.5,0.1,0.0008
3,0.9691950193060652,1.1163582258057176,0.8258817685047193,0.724308300395257,0.544,0.3235294117647059,0.7727272727272727,1.0,0.5,0.1,0.0008
4,0.9091250720528254,1.1392916629188938,0.8266269249875807,0.6976284584980238,0.5652173913043478,0.3235294117647059,0.5909090909090909,1.0,0.56,0.1,0.0008
5,0.7879572211383198,1.185464806724013,0.9006458022851465,0.7727272727272727,0.7073170731707317,0.3235294117647059,0.6590909090909091,1.0,0.62,0.1,0.0008
6,0.6747075660638348,1.1513406080112123,0.9280923994038748,0.7391304347826086,0.735632183908046,0.3235294117647059,0.7272727272727273,1.0,0.62,0.1,0.0008
7,0.5839712521315671,1.2235998751824362,0.9520615996025832,0.7233201581027667,0.7628865979381443,0.3235294117647059,0.8409090909090909,1.0,0.52,0.1,0.0008
8,0.5262309634475456,1.1632232164081775,0.9446100347739692,0.7193675889328063,0.8045977011494253,0.3235294117647059,0.7954545454545454,1.0,0.62,0.1,0.0008
9,0.522137871135174,1.2204054614953828,0.9393939393939394,0.6798418972332015,0.7692307692307693,0.3235294117647059,0.7954545454545454,1.0,0.55,0.1,0.0008
10,0.46233139682708857,1.2490813690319396,0.9516890213611525,0.7272727272727273,0.782608695652174,0.3235294117647059,0.8181818181818182,1.0,0.67,0.1,0.0008
11,0.5240276741430098,1.2804631580386245,0.9309488325881768,0.7351778656126482,0.7441860465116279,0.3235294117647059,0.7272727272727273,1.0,0.7,0.1,0.0004
12,0.44331666682785303,1.2344060425172771,0.9610034773969199,0.7470355731225297,0.8470588235294118,0.3235294117647059,0.8181818181818182,1.0,0.62,0.1,0.0004
13,0.31342596222650637,1.236212788966664,0.9867113760556383,0.7154150197628459,0.8888888888888888,0.3235294117647059,0.9090909090909091,1.0,0.64,0.1,0.0004
14,0.30167437023134486,1.2938276508398223,0.9843517138599105,0.6798418972332015,0.9195402298850575,0.3235294117647059,0.9090909090909091,1.0,0.53,0.1,0.0004
15,0.3116084283406514,1.337830518421374,0.9839791356184799,0.6956521739130435,0.8837209302325582,0.3235294117647059,0.8636363636363636,1.0,0.68,0.1,0.0004
16,0.3183502711125933,1.47121819069511,0.9806259314456036,0.7075098814229249,0.891566265060241,0.42424242424242425,0.8409090909090909,0.6363636363636364,0.78,0.2,0.0002
17,0.2795299233844102,1.4862884847741378,0.9863387978142076,0.6739130434782609,0.9069767441860465,0.3235294117647059,0.8863636363636364,1.0,0.54,0.1,0.0002
